AÑO,MES,CATEGORIA_ALOJAMIENTO,CCAA,PROVINCIA,PERIODO_ANTELACION,PRECIO_CHECK-IN_ENTRE_SEMANA,PRECIO_CHECK-IN_FIN_SEMANA,CLASE_PRECIO,CCAA_CODE,PROVINCIA_CODE,CATEGORIA_ALOJAMIENTO_CODE,PERIODO_ANTELACION_CODE
2025,3,Hotel 3 Estrellas,Galicia,A Coruña,2 Semanas,66.0,85.0,0,11,0,0,2
2025,3,Hotel 3 Estrellas,Galicia,Lugo,2 Semanas,65.0,68.0,0,11,29,0,2
2025,3,Hotel 3 Estrellas,Galicia,Ourense,2 Semanas,74.0,77.0,0,11,34,0,2
2025,3,Hotel 3 Estrellas,Galicia,Pontevedra,2 Semanas,65.0,71.0,0,11,36,0,2
2025,3,Hotel 3 Estrellas,Illes Balears,Illes Balears,2 Semanas,118.0,129.0,1,12,23,0,2
2025,3,Hotel 3 Estrellas,La Rioja,La Rioja,2 Semanas,87.0,121.0,0,13,25,0,2
2025,3,Hotel 3 Estrellas,País Vasco,Araba/Álava,2 Semanas,78.0,84.0,0,14,4,0,2
2025,3,Hotel 3 Estrellas,País Vasco,Bizkaia,2 Semanas,81.0,123.0,0,14,8,0,2
2025,3,Hotel 3 Estrellas,País Vasco,Gipuzkoa,2 Semanas,87.0,144.0,0,14,17,0,2
2025,3,Hotel 3 Estrellas,Principado de Asturias,Asturias,2 Semanas,72.0,80.0,0,15,5,0,2
2025,3,Hotel 3 Estrellas,Región de Murcia,Murcia,2 Semanas,80.0,86.0,0,16,31,0,2
2025,3,Hotel 4 Estrellas,Andalucía,Almería,2 Semanas,82.0,88.0,0,0,3,1,2
2025,3,Hotel 4 Estrellas,Andalucía,Cádiz,2 Semanas,92.0,113.0,1,0,15,1,2
2025,3,Hotel 4 Estrellas,Andalucía,Córdoba,2 Semanas,114.0,173.0,1,0,16,1,2
2025,3,Hotel 4 Estrellas,Andalucía,Granada,2 Semanas,127.0,178.0,1,0,19,1,2
2025,3,Hotel 4 Estrellas,Andalucía,Huelva,2 Semanas,90.0,107.0,1,0,21,1,2
2025,3,Hotel 4 Estrellas,Andalucía,Jaén,2 Semanas,89.0,114.0,0,0,24,1,2
2025,3,Hotel 4 Estrellas,Andalucía,Málaga,2 Semanas,147.0,172.0,1,0,32,1,2
2025,3,Hotel 4 Estrellas,Andalucía,Sevilla,2 Semanas,159.0,183.0,1,0,40,1,2
2025,3,Hotel 4 Estrellas,Aragón,Huesca,2 Semanas,115.0,147.0,1,1,22,1,2
2025,3,Hotel 4 Estrellas,Aragón,Teruel,2 Semanas,106.0,151.0,1,1,43,1,2
2025,3,Hotel 4 Estrellas,Aragón,Zaragoza,2 Semanas,95.0,112.0,1,1,48,1,2
2025,3,Hotel 4 Estrellas,Canarias,Las Palmas,2 Semanas,199.0,206.0,1,2,26,1,2
2025,3,Hotel 4 Estrellas,Canarias,Santa Cruz de Tenerife,2 Semanas,176.0,183.0,1,2,38,1,2
2025,3,Hotel 4 Estrellas,Cantabria,Cantabria,2 Semanas,79.0,108.0,0,3,10,1,2
2025,3,Hotel 4 Estrellas,Castilla - La Mancha,Albacete,2 Semanas,90.0,95.0,1,4,1,1,2
2025,3,Hotel 4 Estrellas,Castilla - La Mancha,Ciudad Real,2 Semanas,80.0,90.0,0,4,12,1,2
2025,3,Hotel 4 Estrellas,Castilla - La Mancha,Cuenca,2 Semanas,83.0,122.0,0,4,13,1,2
2025,3,Hotel 4 Estrellas,Castilla - La Mancha,Guadalajara,2 Semanas,126.0,135.0,1,4,20,1,2
2025,3,Hotel 4 Estrellas,Castilla - La Mancha,Toledo,2 Semanas,85.0,141.0,0,4,44,1,2
2025,3,Hotel 4 Estrellas,Castilla y León,Burgos,2 Semanas,89.0,100.0,0,5,9,1,2
2025,3,Hotel 4 Estrellas,Castilla y León,León,2 Semanas,75.0,98.0,0,5,27,1,2
2025,3,Hotel 4 Estrellas,Castilla y León,Palencia,2 Semanas,89.0,95.0,0,5,35,1,2
2025,3,Hotel 4 Estrellas,Castilla y León,Salamanca,2 Semanas,84.0,107.0,0,5,37,1,2
2025,3,Hotel 4 Estrellas,Castilla y León,Segovia,2 Semanas,88.0,143.0,0,5,39,1,2
2025,3,Hotel 4 Estrellas,Castilla y León,Soria,2 Semanas,94.0,135.0,1,5,41,1,2
2025,3,Hotel 4 Estrellas,Castilla y León,Valladolid,2 Semanas,98.0,136.0,1,5,46,1,2
2025,3,Hotel 4 Estrellas,Castilla y León,Zamora,2 Semanas,84.0,106.0,0,5,47,1,2
2025,3,Hotel 4 Estrellas,Castilla y León,Ávila,2 Semanas,80.0,95.0,0,5,49,1,2
2025,3,Hotel 4 Estrellas,Cataluña,Barcelona,2 Semanas,184.0,203.0,1,6,7,1,2
2025,3,Hotel 4 Estrellas,Cataluña,Girona,2 Semanas,113.0,133.0,1,6,18,1,2
2025,3,Hotel 4 Estrellas,Cataluña,Lleida,2 Semanas,125.0,141.0,1,6,28,1,2
2025,3,Hotel 4 Estrellas,Cataluña,Tarragona,2 Semanas,94.0,108.0,1,6,42,1,2
2025,3,Hotel 4 Estrellas,Comunidad Foral de Navarra,Navarra,2 Semanas,106.0,124.0,1,7,33,1,2
2025,3,Hotel 4 Estrellas,Comunidad de Madrid,Madrid,2 Semanas,182.0,204.0,1,8,30,1,2
2025,3,Hotel 4 Estrellas,Comunitat Valenciana,Alicante/Alacant,2 Semanas,119.0,137.0,1,9,2,1,2
2025,3,Hotel 4 Estrellas,Comunitat Valenciana,Castellón/Castelló,2 Semanas,96.0,113.0,1,9,11,1,2
2025,3,Hotel 4 Estrellas,Comunitat Valenciana,Valencia/València,2 Semanas,135.0,163.0,1,9,45,1,2
2025,3,Hotel 4 Estrellas,Extremadura,Badajoz,2 Semanas,76.0,103.0,0,10,6,1,2
2025,3,Hotel 4 Estrellas,Extremadura,Cáceres,2 Semanas,93.0,131.0,1,10,14,1,2
2025,3,Hotel 4 Estrellas,Galicia,A Coruña,2 Semanas,82.0,91.0,0,11,0,1,2
2025,3,Hotel 4 Estrellas,Galicia,Lugo,2 Semanas,81.0,87.0,0,11,29,1,2
2025,3,Hotel 4 Estrellas,Galicia,Ourense,2 Semanas,96.0,122.0,1,11,34,1,2
2025,3,Hotel 4 Estrellas,Galicia,Pontevedra,2 Semanas,82.0,91.0,0,11,36,1,2
2025,3,Hotel 4 Estrellas,Illes Balears,Illes Balears,2 Semanas,156.0,175.0,1,12,23,1,2
2025,3,Hotel 4 Estrellas,La Rioja,La Rioja,2 Semanas,105.0,171.0,1,13,25,1,2
2025,3,Hotel 4 Estrellas,País Vasco,Araba/Álava,2 Semanas,94.0,110.0,1,14,4,1,2
2025,3,Hotel 4 Estrellas,País Vasco,Bizkaia,2 Semanas,112.0,149.0,1,14,8,1,2
2025,3,Hotel 4 Estrellas,País Vasco,Gipuzkoa,2 Semanas,122.0,199.0,1,14,17,1,2
2025,3,Hotel 4 Estrellas,Principado de Asturias,Asturias,2 Semanas,77.0,90.0,0,15,5,1,2
2025,3,Hotel 4 Estrellas,Región de Murcia,Murcia,2 Semanas,85.0,97.0,0,16,31,1,2
2025,3,Hotel 5 Estrellas,Andalucía,Almería,2 Semanas,101.0,103.0,1,0,3,2,2
2025,3,Hotel 5 Estrellas,Andalucía,Cádiz,2 Semanas,196.0,197.0,1,0,15,2,2
2025,3,Hotel 5 Estrellas,Andalucía,Jaén,2 Semanas,131.0,203.0,1,0,24,2,2
2025,3,Hotel 5 Estrellas,Aragón,Zaragoza,2 Semanas,142.0,148.0,1,1,48,2,2
2025,3,Hotel 5 Estrellas,Cantabria,Cantabria,2 Semanas,118.0,181.0,1,3,10,2,2
2025,3,Hotel 5 Estrellas,Castilla - La Mancha,Toledo,2 Semanas,120.0,225.0,1,4,44,2,2
2025,3,Hotel 5 Estrellas,Castilla y León,Salamanca,2 Semanas,160.0,223.0,1,5,37,2,2
2025,3,Hotel 5 Estrellas,Castilla y León,Segovia,2 Semanas,137.0,219.0,1,5,39,2,2
2025,3,Hotel 5 Estrellas,Castilla y León,Soria,2 Semanas,148.0,147.0,1,5,41,2,2
2025,3,Hotel 5 Estrellas,Castilla y León,Zamora,2 Semanas,129.0,191.0,1,5,47,2,2
2025,3,Hotel 5 Estrellas,Extremadura,Badajoz,2 Semanas,91.0,132.0,1,10,6,2,2
2025,3,Hotel 5 Estrellas,Galicia,A Coruña,2 Semanas,137.0,123.0,1,11,0,2,2
2025,3,Hotel 5 Estrellas,Galicia,Pontevedra,2 Semanas,134.0,149.0,1,11,36,2,2
2025,3,Hotel 5 Estrellas,País Vasco,Araba/Álava,2 Semanas,109.0,126.0,1,14,4,2,2
2025,3,Hotel 5 Estrellas,País Vasco,Bizkaia,2 Semanas,149.0,185.0,1,14,8,2,2
2025,3,Hotel 5 Estrellas,Principado de Asturias,Asturias,2 Semanas,146.0,165.0,1,15,5,2,2
2025,3,Hotel 5 Estrellas,Región de Murcia,Murcia,2 Semanas,185.0,199.0,1,16,31,2,2
2025,3,Hotel 3 Estrellas,Andalucía,Almería,3 Meses,73.0,80.0,0,0,3,0,3
2025,3,Hotel 3 Estrellas,Andalucía,Cádiz,3 Meses,76.0,86.0,0,0,15,0,3
2025,3,Hotel 3 Estrellas,Andalucía,Córdoba,3 Meses,89.0,124.0,0,0,16,0,3
2025,3,Hotel 3 Estrellas,Andalucía,Granada,3 Meses,84.0,108.0,0,0,19,0,3
2025,3,Hotel 3 Estrellas,Andalucía,Huelva,3 Meses,83.0,92.0,0,0,21,0,3
2025,3,Hotel 3 Estrellas,Andalucía,Jaén,3 Meses,63.0,75.0,0,0,24,0,3
2025,3,Hotel 3 Estrellas,Andalucía,Málaga,3 Meses,97.0,110.0,1,0,32,0,3
2025,3,Hotel 3 Estrellas,Andalucía,Sevilla,3 Meses,124.0,148.0,1,0,40,0,3
2025,3,Hotel 3 Estrellas,Aragón,Huesca,3 Meses,108.0,119.0,1,1,22,0,3
2025,3,Hotel 3 Estrellas,Aragón,Teruel,3 Meses,98.0,99.0,1,1,43,0,3
2025,3,Hotel 3 Estrellas,Aragón,Zaragoza,3 Meses,79.0,89.0,0,1,48,0,3
2025,3,Hotel 3 Estrellas,Canarias,Las Palmas,3 Meses,136.0,140.0,1,2,26,0,3
2025,3,Hotel 3 Estrellas,Canarias,Santa Cruz de Tenerife,3 Meses,110.0,109.0,1,2,38,0,3
2025,3,Hotel 3 Estrellas,Cantabria,Cantabria,3 Meses,80.0,85.0,0,3,10,0,3
2025,3,Hotel 3 Estrellas,Castilla - La Mancha,Albacete,3 Meses,76.0,76.0,0,4,1,0,3
2025,3,Hotel 3 Estrellas,Castilla - La Mancha,Ciudad Real,3 Meses,73.0,77.0,0,4,12,0,3
2025,3,Hotel 3 Estrellas,Castilla - La Mancha,Cuenca,3 Meses,80.0,102.0,0,4,13,0,3
2025,3,Hotel 3 Estrellas,Castilla - La Mancha,Guadalajara,3 Meses,80.0,90.0,0,4,20,0,3
2025,3,Hotel 3 Estrellas,Castilla - La Mancha,Toledo,3 Meses,87.0,124.0,0,4,44,0,3
2025,3,Hotel 3 Estrellas,Castilla y León,Burgos,3 Meses,74.0,86.0,0,5,9,0,3
2025,3,Hotel 3 Estrellas,Castilla y León,León,3 Meses,65.0,82.0,0,5,27,0,3
2025,3,Hotel 3 Estrellas,Castilla y León,Palencia,3 Meses,70.0,73.0,0,5,35,0,3
2025,3,Hotel 3 Estrellas,Castilla y León,Salamanca,3 Meses,72.0,87.0,0,5,37,0,3
2025,3,Hotel 3 Estrellas,Castilla y León,Segovia,3 Meses,76.0,142.0,0,5,39,0,3
2025,3,Hotel 3 Estrellas,Castilla y León,Soria,3 Meses,70.0,77.0,0,5,41,0,3
2025,3,Hotel 3 Estrellas,Castilla y León,Valladolid,3 Meses,76.0,85.0,0,5,46,0,3
2025,3,Hotel 3 Estrellas,Castilla y León,Zamora,3 Meses,103.0,106.0,1,5,47,0,3
2025,3,Hotel 3 Estrellas,Castilla y León,Ávila,3 Meses,61.0,78.0,0,5,49,0,3
2025,3,Hotel 3 Estrellas,Cataluña,Barcelona,3 Meses,148.0,175.0,1,6,7,0,3
2025,3,Hotel 3 Estrellas,Cataluña,Girona,3 Meses,105.0,114.0,1,6,18,0,3
2025,3,Hotel 3 Estrellas,Cataluña,Lleida,3 Meses,105.0,112.0,1,6,28,0,3
2025,3,Hotel 3 Estrellas,Cataluña,Tarragona,3 Meses,78.0,84.0,0,6,42,0,3
2025,3,Hotel 3 Estrellas,Comunidad Foral de Navarra,Navarra,3 Meses,84.0,91.0,0,7,33,0,3
2025,3,Hotel 3 Estrellas,Comunidad de Madrid,Madrid,3 Meses,131.0,145.0,1,8,30,0,3
2025,3,Hotel 3 Estrellas,Comunitat Valenciana,Alicante/Alacant,3 Meses,91.0,103.0,1,9,2,0,3
2025,3,Hotel 3 Estrellas,Comunitat Valenciana,Castellón/Castelló,3 Meses,81.0,86.0,0,9,11,0,3
2025,3,Hotel 3 Estrellas,Comunitat Valenciana,Valencia/València,3 Meses,117.0,140.0,1,9,45,0,3
2025,3,Hotel 3 Estrellas,Extremadura,Badajoz,3 Meses,70.0,75.0,0,10,6,0,3
2025,3,Hotel 3 Estrellas,Extremadura,Cáceres,3 Meses,76.0,86.0,0,10,14,0,3
2025,3,Hotel 3 Estrellas,Galicia,A Coruña,3 Meses,69.0,78.0,0,11,0,0,3
2025,3,Hotel 3 Estrellas,Galicia,Lugo,3 Meses,67.0,69.0,0,11,29,0,3
2025,3,Hotel 3 Estrellas,Galicia,Ourense,3 Meses,72.0,74.0,0,11,34,0,3
2025,3,Hotel 3 Estrellas,Galicia,Pontevedra,3 Meses,68.0,70.0,0,11,36,0,3
2025,3,Hotel 3 Estrellas,Illes Balears,Illes Balears,3 Meses,117.0,122.0,1,12,23,0,3
2025,3,Hotel 3 Estrellas,La Rioja,La Rioja,3 Meses,92.0,117.0,1,13,25,0,3
2025,3,Hotel 3 Estrellas,País Vasco,Araba/Álava,3 Meses,75.0,82.0,0,14,4,0,3
2025,3,Hotel 3 Estrellas,País Vasco,Bizkaia,3 Meses,94.0,127.0,1,14,8,0,3
2025,3,Hotel 3 Estrellas,País Vasco,Gipuzkoa,3 Meses,89.0,123.0,0,14,17,0,3
2025,3,Hotel 3 Estrellas,Principado de Asturias,Asturias,3 Meses,72.0,78.0,0,15,5,0,3
2025,3,Hotel 3 Estrellas,Región de Murcia,Murcia,3 Meses,76.0,82.0,0,16,31,0,3
2025,3,Hotel 4 Estrellas,Andalucía,Almería,3 Meses,81.0,86.0,0,0,3,1,3
2025,3,Hotel 4 Estrellas,Andalucía,Cádiz,3 Meses,91.0,110.0,1,0,15,1,3
2025,3,Hotel 4 Estrellas,Andalucía,Córdoba,3 Meses,111.0,153.0,1,0,16,1,3
2025,3,Hotel 4 Estrellas,Andalucía,Granada,3 Meses,124.0,150.0,1,0,19,1,3
2025,3,Hotel 4 Estrellas,Andalucía,Huelva,3 Meses,93.0,104.0,1,0,21,1,3
2025,3,Hotel 4 Estrellas,Andalucía,Jaén,3 Meses,81.0,103.0,0,0,24,1,3
2025,3,Hotel 4 Estrellas,Andalucía,Málaga,3 Meses,138.0,156.0,1,0,32,1,3
2025,3,Hotel 4 Estrellas,Andalucía,Sevilla,3 Meses,150.0,176.0,1,0,40,1,3
2025,3,Hotel 4 Estrellas,Aragón,Huesca,3 Meses,118.0,144.0,1,1,22,1,3
2025,3,Hotel 4 Estrellas,Aragón,Teruel,3 Meses,111.0,123.0,1,1,43,1,3
2025,3,Hotel 4 Estrellas,Aragón,Zaragoza,3 Meses,96.0,113.0,1,1,48,1,3
2025,3,Hotel 4 Estrellas,Canarias,Las Palmas,3 Meses,187.0,188.0,1,2,26,1,3
2025,3,Hotel 4 Estrellas,Canarias,Santa Cruz de Tenerife,3 Meses,165.0,166.0,1,2,38,1,3
2025,3,Hotel 4 Estrellas,Cantabria,Cantabria,3 Meses,84.0,100.0,0,3,10,1,3
2025,3,Hotel 4 Estrellas,Castilla - La Mancha,Albacete,3 Meses,88.0,99.0,0,4,1,1,3
2025,3,Hotel 4 Estrellas,Castilla - La Mancha,Ciudad Real,3 Meses,82.0,96.0,0,4,12,1,3
2025,3,Hotel 4 Estrellas,Castilla - La Mancha,Cuenca,3 Meses,84.0,117.0,0,4,13,1,3
2025,3,Hotel 4 Estrellas,Castilla - La Mancha,Guadalajara,3 Meses,142.0,155.0,1,4,20,1,3
2025,3,Hotel 4 Estrellas,Castilla - La Mancha,Toledo,3 Meses,88.0,129.0,0,4,44,1,3
2025,3,Hotel 4 Estrellas,Castilla y León,Burgos,3 Meses,85.0,96.0,0,5,9,1,3
2025,3,Hotel 4 Estrellas,Castilla y León,León,3 Meses,72.0,89.0,0,5,27,1,3
2025,3,Hotel 4 Estrellas,Castilla y León,Palencia,3 Meses,114.0,113.0,1,5,35,1,3
2025,3,Hotel 4 Estrellas,Castilla y León,Salamanca,3 Meses,88.0,109.0,0,5,37,1,3
2025,3,Hotel 4 Estrellas,Castilla y León,Segovia,3 Meses,85.0,126.0,0,5,39,1,3
2025,3,Hotel 4 Estrellas,Castilla y León,Soria,3 Meses,92.0,129.0,1,5,41,1,3
2025,3,Hotel 4 Estrellas,Castilla y León,Valladolid,3 Meses,100.0,123.0,1,5,46,1,3
2025,3,Hotel 4 Estrellas,Castilla y León,Zamora,3 Meses,85.0,97.0,0,5,47,1,3
2025,3,Hotel 4 Estrellas,Castilla y León,Ávila,3 Meses,85.0,93.0,0,5,49,1,3
2025,3,Hotel 4 Estrellas,Cataluña,Barcelona,3 Meses,174.0,194.0,1,6,7,1,3
2025,3,Hotel 4 Estrellas,Cataluña,Girona,3 Meses,118.0,136.0,1,6,18,1,3
2025,3,Hotel 4 Estrellas,Cataluña,Lleida,3 Meses,123.0,130.0,1,6,28,1,3
2025,3,Hotel 4 Estrellas,Cataluña,Tarragona,3 Meses,98.0,109.0,1,6,42,1,3
2025,3,Hotel 4 Estrellas,Comunidad Foral de Navarra,Navarra,3 Meses,111.0,120.0,1,7,33,1,3
2025,3,Hotel 4 Estrellas,Comunidad de Madrid,Madrid,3 Meses,175.0,194.0,1,8,30,1,3
2025,3,Hotel 4 Estrellas,Comunitat Valenciana,Alicante/Alacant,3 Meses,119.0,132.0,1,9,2,1,3
2025,3,Hotel 4 Estrellas,Comunitat Valenciana,Castellón/Castelló,3 Meses,85.0,99.0,0,9,11,1,3
2025,3,Hotel 4 Estrellas,Comunitat Valenciana,Valencia/València,3 Meses,135.0,157.0,1,9,45,1,3
2025,3,Hotel 4 Estrellas,Extremadura,Badajoz,3 Meses,79.0,102.0,0,10,6,1,3
2025,3,Hotel 4 Estrellas,Extremadura,Cáceres,3 Meses,97.0,125.0,1,10,14,1,3
2025,3,Hotel 4 Estrellas,Galicia,A Coruña,3 Meses,86.0,95.0,0,11,0,1,3
2025,3,Hotel 4 Estrellas,Galicia,Lugo,3 Meses,86.0,92.0,0,11,29,1,3
2025,3,Hotel 4 Estrellas,Galicia,Ourense,3 Meses,91.0,108.0,1,11,34,1,3
2025,3,Hotel 4 Estrellas,Galicia,Pontevedra,3 Meses,86.0,92.0,0,11,36,1,3
2025,3,Hotel 4 Estrellas,Illes Balears,Illes Balears,3 Meses,152.0,163.0,1,12,23,1,3
2025,3,Hotel 4 Estrellas,La Rioja,La Rioja,3 Meses,117.0,148.0,1,13,25,1,3
2025,3,Hotel 4 Estrellas,País Vasco,Araba/Álava,3 Meses,94.0,103.0,1,14,4,1,3
2025,3,Hotel 4 Estrellas,País Vasco,Bizkaia,3 Meses,119.0,141.0,1,14,8,1,3
2025,3,Hotel 4 Estrellas,País Vasco,Gipuzkoa,3 Meses,126.0,169.0,1,14,17,1,3
2025,3,Hotel 4 Estrellas,Principado de Asturias,Asturias,3 Meses,75.0,83.0,0,15,5,1,3
2025,3,Hotel 4 Estrellas,Región de Murcia,Murcia,3 Meses,80.0,89.0,0,16,31,1,3
2025,3,Hotel 5 Estrellas,Andalucía,Almería,3 Meses,80.0,88.0,0,0,3,2,3
2025,3,Hotel 5 Estrellas,Andalucía,Cádiz,3 Meses,160.0,178.0,1,0,15,2,3
2025,3,Hotel 5 Estrellas,Andalucía,Córdoba,3 Meses,191.0,229.0,1,0,16,2,3
2025,3,Hotel 5 Estrellas,Andalucía,Jaén,3 Meses,131.0,168.0,1,0,24,2,3
2025,3,Hotel 5 Estrellas,Aragón,Huesca,3 Meses,137.0,164.0,1,1,22,2,3
2025,3,Hotel 5 Estrellas,Aragón,Zaragoza,3 Meses,138.0,131.0,1,1,48,2,3
2025,3,Hotel 5 Estrellas,Cantabria,Cantabria,3 Meses,157.0,190.0,1,3,10,2,3
2025,3,Hotel 5 Estrellas,Castilla - La Mancha,Toledo,3 Meses,118.0,190.0,1,4,44,2,3
2025,3,Hotel 5 Estrellas,Castilla y León,Salamanca,3 Meses,156.0,189.0,1,5,37,2,3
2025,3,Hotel 5 Estrellas,Castilla y León,Segovia,3 Meses,158.0,176.0,1,5,39,2,3
2025,3,Hotel 5 Estrellas,Castilla y León,Soria,3 Meses,146.0,147.0,1,5,41,2,3
2025,3,Hotel 5 Estrellas,Castilla y León,Zamora,3 Meses,159.0,194.0,1,5,47,2,3
2025,3,Hotel 5 Estrellas,Castilla y León,Ávila,3 Meses,206.0,217.0,1,5,49,2,3
2025,3,Hotel 5 Estrellas,Comunitat Valenciana,Alicante/Alacant,3 Meses,185.0,205.0,1,9,2,2,3
2025,3,Hotel 5 Estrellas,Extremadura,Badajoz,3 Meses,100.0,132.0,1,10,6,2,3
2025,3,Hotel 5 Estrellas,Galicia,A Coruña,3 Meses,119.0,127.0,1,11,0,2,3
2025,3,Hotel 5 Estrellas,Galicia,Pontevedra,3 Meses,116.0,132.0,1,11,36,2,3
2025,3,Hotel 5 Estrellas,La Rioja,La Rioja,3 Meses,142.0,220.0,1,13,25,2,3
2025,3,Hotel 5 Estrellas,País Vasco,Araba/Álava,3 Meses,112.0,121.0,1,14,4,2,3
2025,3,Hotel 5 Estrellas,País Vasco,Bizkaia,3 Meses,152.0,172.0,1,14,8,2,3
2025,3,Hotel 5 Estrellas,Principado de Asturias,Asturias,3 Meses,163.0,177.0,1,15,5,2,3
2025,3,Hotel 5 Estrellas,Región de Murcia,Murcia,3 Meses,179.0,189.0,1,16,31,2,3
2025,4,Hotel 3 Estrellas,Andalucía,Almería,1 Mes,83.0,98.0,0,0,3,0,0
2025,4,Hotel 3 Estrellas,Andalucía,Cádiz,1 Mes,86.0,107.0,0,0,15,0,0
2025,4,Hotel 3 Estrellas,Andalucía,Córdoba,1 Mes,112.0,172.0,1,0,16,0,0
2025,4,Hotel 3 Estrellas,Andalucía,Granada,1 Mes,103.0,110.0,1,0,19,0,0
2025,4,Hotel 3 Estrellas,Andalucía,Huelva,1 Mes,84.0,103.0,0,0,21,0,0
2025,4,Hotel 3 Estrellas,Andalucía,Jaén,1 Mes,74.0,84.0,0,0,24,0,0
2025,4,Hotel 3 Estrellas,Andalucía,Málaga,1 Mes,112.0,132.0,1,0,32,0,0
2025,4,Hotel 3 Estrellas,Andalucía,Sevilla,1 Mes,148.0,169.0,1,0,40,0,0
2025,4,Hotel 3 Estrellas,Aragón,Huesca,1 Mes,98.0,112.0,1,1,22,0,0
2025,4,Hotel 3 Estrellas,Aragón,Teruel,1 Mes,98.0,104.0,1,1,43,0,0
2025,4,Hotel 3 Estrellas,Aragón,Zaragoza,1 Mes,80.0,97.0,0,1,48,0,0
2025,4,Hotel 3 Estrellas,Canarias,Las Palmas,1 Mes,125.0,135.0,1,2,26,0,0
2025,4,Hotel 3 Estrellas,Canarias,Santa Cruz de Tenerife,1 Mes,103.0,104.0,1,2,38,0,0
2025,4,Hotel 3 Estrellas,Cantabria,Cantabria,1 Mes,84.0,100.0,0,3,10,0,0
2025,4,Hotel 3 Estrellas,Castilla - La Mancha,Albacete,1 Mes,87.0,97.0,0,4,1,0,0
2025,4,Hotel 3 Estrellas,Castilla - La Mancha,Ciudad Real,1 Mes,75.0,81.0,0,4,12,0,0
2025,4,Hotel 3 Estrellas,Castilla - La Mancha,Cuenca,1 Mes,77.0,98.0,0,4,13,0,0
2025,4,Hotel 3 Estrellas,Castilla - La Mancha,Guadalajara,1 Mes,105.0,107.0,1,4,20,0,0
2025,4,Hotel 3 Estrellas,Castilla - La Mancha,Toledo,1 Mes,95.0,121.0,1,4,44,0,0
2025,4,Hotel 3 Estrellas,Castilla y León,Burgos,1 Mes,79.0,101.0,0,5,9,0,0
2025,4,Hotel 3 Estrellas,Castilla y León,León,1 Mes,80.0,91.0,0,5,27,0,0
2025,4,Hotel 3 Estrellas,Castilla y León,Palencia,1 Mes,85.0,91.0,0,5,35,0,0
2025,4,Hotel 3 Estrellas,Castilla y León,Salamanca,1 Mes,77.0,104.0,0,5,37,0,0
2025,4,Hotel 3 Estrellas,Castilla y León,Segovia,1 Mes,102.0,158.0,1,5,39,0,0
2025,4,Hotel 3 Estrellas,Castilla y León,Soria,1 Mes,71.0,82.0,0,5,41,0,0
2025,4,Hotel 3 Estrellas,Castilla y León,Valladolid,1 Mes,79.0,93.0,0,5,46,0,0
2025,4,Hotel 3 Estrellas,Castilla y León,Zamora,1 Mes,94.0,103.0,1,5,47,0,0
2025,4,Hotel 3 Estrellas,Castilla y León,Ávila,1 Mes,62.0,84.0,0,5,49,0,0
2025,4,Hotel 3 Estrellas,Cataluña,Barcelona,1 Mes,181.0,210.0,1,6,7,0,0
2025,4,Hotel 3 Estrellas,Cataluña,Girona,1 Mes,106.0,124.0,1,6,18,0,0
2025,4,Hotel 3 Estrellas,Cataluña,Lleida,1 Mes,92.0,99.0,1,6,28,0,0
2025,4,Hotel 3 Estrellas,Cataluña,Tarragona,1 Mes,80.0,92.0,0,6,42,0,0
2025,4,Hotel 3 Estrellas,Comunidad Foral de Navarra,Navarra,1 Mes,103.0,108.0,1,7,33,0,0
2025,4,Hotel 3 Estrellas,Comunidad de Madrid,Madrid,1 Mes,142.0,153.0,1,8,30,0,0
2025,4,Hotel 3 Estrellas,Comunitat Valenciana,Alicante/Alacant,1 Mes,97.0,123.0,1,9,2,0,0
2025,4,Hotel 3 Estrellas,Comunitat Valenciana,Castellón/Castelló,1 Mes,84.0,103.0,0,9,11,0,0
2025,4,Hotel 3 Estrellas,Comunitat Valenciana,Valencia/València,1 Mes,121.0,144.0,1,9,45,0,0
2025,4,Hotel 3 Estrellas,Extremadura,Badajoz,1 Mes,77.0,84.0,0,10,6,0,0
2025,4,Hotel 3 Estrellas,Extremadura,Cáceres,1 Mes,80.0,90.0,0,10,14,0,0
2025,4,Hotel 3 Estrellas,Galicia,A Coruña,1 Mes,88.0,100.0,0,11,0,0,0
2025,4,Hotel 3 Estrellas,Galicia,Lugo,1 Mes,68.0,74.0,0,11,29,0,0
2025,4,Hotel 3 Estrellas,Galicia,Ourense,1 Mes,75.0,80.0,0,11,34,0,0
2025,4,Hotel 3 Estrellas,Galicia,Pontevedra,1 Mes,74.0,85.0,0,11,36,0,0
2025,4,Hotel 3 Estrellas,Illes Balears,Illes Balears,1 Mes,130.0,141.0,1,12,23,0,0
2025,4,Hotel 3 Estrellas,La Rioja,La Rioja,1 Mes,95.0,138.0,1,13,25,0,0
2025,4,Hotel 3 Estrellas,País Vasco,Araba/Álava,1 Mes,81.0,100.0,0,14,4,0,0
2025,4,Hotel 3 Estrellas,País Vasco,Bizkaia,1 Mes,106.0,138.0,1,14,8,0,0
2025,4,Hotel 3 Estrellas,País Vasco,Gipuzkoa,1 Mes,122.0,178.0,1,14,17,0,0
2025,4,Hotel 3 Estrellas,Principado de Asturias,Asturias,1 Mes,82.0,96.0,0,15,5,0,0
